Total Fwd Packet,Total Bwd packets,Flow Bytes/s,Bwd Packets/s,FWD Init Win Bytes,Bwd Init Win Bytes,Flow Duration,Flow IAT Min,Fwd IAT Min,Fwd IAT Total,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Packet Length Max,Fwd Seg Size Min,PSH Flag Count,Down/Up Ratio,Fwd Header Length,Label
8,5,683.3781179,0.959531196,8192,4734,5210878.0,16,16,5210878,213,21352.38406,80647,611.0,2950.0,0,125.4226426,0,771.8681882,1469,20,1,0,172.0,BENIGN
21,18,41.68122682,0.156206971,8192,5523,115231733.0,3,3,115000000,251,4929166.246,111000000,1472.0,3331.0,0,183.9230559,0,460.378038,1469,20,1,0,432.0,BENIGN
3,1,2.730338152,0.195024154,8192,26883,5127570.0,91,51047,5127570,0,0.0,0,12.0,2.0,0,3.464101615,2,0.0,6,20,1,0,72.0,BENIGN
9,9,38.37480973,0.149189325,8192,29945,60326032.0,52,2444,50500000,53554,4579046.718,60300000,607.0,1708.0,0,186.5938846,2,552.8349161,1664,20,1,1,192.0,BENIGN
9,11,71.24648392,0.182343258,8192,29839,60325784.0,49,794,50400000,49,5153463.305,60300000,605.0,3693.0,0,185.9272558,2,596.2429188,1460,20,1,1,192.0,BENIGN
3,1,2.116800837,0.17640007,8192,26883,5668932.0,43,51225,5668932,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
10,10,13.97471322,0.164215197,8192,110,60895704.0,53,209,60400000,797,4937843.486,60800000,451.0,400.0,0,125.7673779,0,122.3001772,403,20,1,1,212.0,BENIGN
3,1,2.112024973,0.176002081,8192,26883,5681751.0,74,50723,5681751,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
12,12,10.71582188,0.132703677,8192,110,90427035.0,60,142,80500000,882,4049556.959,90400000,575.0,394.0,0,147.1032157,0,109.9833321,515,20,1,1,252.0,BENIGN
8,5,69249.70115,70.318543,8192,119,71105.0,16,16,71105,190,10864.20788,27841,543.0,4381.0,0,79.20396365,0,797.1243316,1460,20,1,0,172.0,BENIGN
19,19,63.98562726,0.16138682,8192,135,117729564.0,3,39,118000000,3,18900000.0,118000000,1669.0,5864.0,0,131.4945133,0,532.6805599,1460,20,1,1,392.0,BENIGN
8,6,1068.701484,1.056377084,8192,119,5679790.0,46,48,5679790,51,15336.4117,60812,366.0,5704.0,0,70.16460239,0,1039.655071,2552,20,1,0,172.0,BENIGN
21,19,61.96711865,0.164231449,8192,123,115690388.0,4,4,116000000,50,5017908.145,110000000,912.0,6257.0,0,108.7904276,0,709.6842845,2552,20,1,0,432.0,BENIGN
16,14,10.94333958,0.121592662,8192,75,115138527.0,241,594,115000000,810,3764935.687,111000000,539.0,721.0,0,112.3599684,0,190.9751293,715,20,1,0,332.0,BENIGN
16,14,27.10501667,0.120543276,8192,15544,116140862.0,18,697,116000000,51778,3746619.23,111000000,536.0,2612.0,0,111.6100354,2,676.7885381,2538,20,1,0,332.0,BENIGN
5,3,231.3131981,1.077545954,8192,127,2784104.0,105,171,2784104,25959,45379.28479,116094,409.0,235.0,0,172.8675794,0,130.515644,391,20,1,0,112.0,BENIGN
11,9,117.7512346,0.134419218,8192,513,66954712.0,46,362,67000000,49,30345.34117,357461,3316.0,4568.0,0,350.7005457,0,602.7207295,1460,20,1,0,232.0,BENIGN
3,1,2.297849557,0.191487463,8192,42340,5222274.0,193,31089,5222274,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
5,5,132.7002718,0.328628707,8192,11,15214739.0,206,235,10200000,68438,4750345.13,15200000,1169.0,850.0,0,512.7369696,0,373.4354027,1151,20,1,1,112.0,BENIGN
2,0,181818.1818,0.0,253,-1,66.0,66,66,66,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
3,1,2.290442195,0.190870183,8192,26580,5239163.0,139,32462,5239163,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
3,1,2.28070889,0.190059074,8192,26580,5261522.0,70,32641,5261522,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
7,8,794.8151972,0.78076149,8192,64,10246407.0,1,22,10200000,1,3772887.047,10200000,2371.0,5773.0,0,882.9278404,0,775.9778969,2341,20,1,1,152.0,BENIGN
20,30,3499.819537,2.607848442,8192,144,11503736.0,1,24,11500000,1,1849482.824,11500000,20089.0,20172.0,0,1535.494074,0,688.7916256,5827,20,1,1,412.0,BENIGN
3,1,2.375499573,0.197958298,8192,26580,5051569.0,74,32413,5051569,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
2,0,126315.7895,0.0,251,-1,95.0,95,95,95,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,146341.4634,0.0,253,-1,82.0,82,82,82,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
3,1,2.299206908,0.191600576,8192,26580,5219191.0,132,32330,5219191,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
24,32,5034.444324,2.649881873,8192,206,12076010.0,1,14,2126890,1,1802737.425,12000000,36522.34000000451,22966.0,0,2050.266626,0,872.8519602,5840,20,1,1,492.0,BENIGN
2,0,181818.1818,0.0,256,-1,66.0,66,66,66,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
16,14,10.38965143,0.121010915,8192,4503,115692043.0,47,1599,116000000,1149,3759158.501,110000000,447.0,755.0,0,89.3625341,0,181.066271,683,20,1,0,332.0,BENIGN
3,1,2.254541068,0.187878422,8192,4140,5322591.0,76,23541,5322591,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
16,14,14.18489341,0.121386618,8192,4780,115333965.0,41,23604,115000000,19738,3750781.871,110000000,724.0,912.0,0,158.6070616,0,223.0249579,840,20,1,0,332.0,BENIGN
6,5,56525.40406,61.08213103,8192,63,81857.0,132,371,55676,1290,14794.8059,57966,1258.0,3369.0,0,357.7790752,0,1162.013855,2733,20,1,0,132.0,BENIGN
2,0,2460.0246,0.0,254,-1,4878.0,4878,4878,4878,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
8,5,559.6382626,0.832299617,8192,31,6007452.0,14,16,6007452,205,15851.51826,61418,380.0,2982.0,0,74.19279903,0,707.5131094,1460,20,1,0,172.0,BENIGN
26,37,144768.1118,91.68969234,8192,62,403535.0,20,143,403441,48,38675.64008,379378,844.0,57575.0,0,84.26872766,0,726.063143,2920,20,1,1,532.0,BENIGN
6,7,60254.05803,81.80341471,8192,64,85571.0,107,316,56761,197,13663.34083,61435,1788.0,3368.0,0,454.7751093,0,622.9752345,1460,20,1,1,132.0,BENIGN
1,1,498.6909363,41.55757802,254,62,24063.0,24063,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
2,0,2611.534276,0.0,254,-1,4595.0,4595,4595,4595,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
8,4,577.7367109,0.680290504,8192,60,5879841.0,4,4,5879841,1229,16146.15565,58762,384.0,3013.0,0,75.36387918,0,1326.003865,2733,20,1,0,172.0,BENIGN
2,0,6582.556226,0.0,254,-1,1823.0,1823,1823,1823,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
3,2,21140.00294,29.38151902,8192,128,68070.0,158,244,33801,34671,0.0,34671,851.0,588.0,0,486.1381834,0,415.7787873,845,20,1,0,72.0,BENIGN
3,1,2.109511418,0.175792618,8192,14600,5688521.0,138,33395,5688521,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
3,1,2.38293627,0.198578022,8192,4380,5035804.0,86,23649,5035804,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
16,14,27.19560592,0.12063957,8192,7065,116048159.0,39,1543,116000000,1123,3759373.825,110000000,2769.0,387.0,0,669.851672,0,82.72252706,2685,20,1,0,332.0,BENIGN
3,1,2.112077387,0.176006449,8192,29200,5681610.0,143,94747,5681610,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
10,10,10.81459951,0.153398575,8192,237,65189654.0,164,256,60700000,1322,4475150.715,65100000,405.0,300.0,0,111.2227495,0,90.68627239,357,20,1,1,212.0,BENIGN
3,2,4249.512314,9.15843171,8192,237,218378.0,44,1577,103312,116687,0.0,116687,431.0,497.0,0,243.6602826,0,351.4320702,497,20,1,0,72.0,BENIGN
2,0,1967.858314,0.0,254,-1,6098.0,6098,6098,6098,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
3,1,2.056099299,0.171341608,8192,29200,5836294.0,52,101676,5836294,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
15,21,1270.67155,11.43277745,29200,175,1836824.0,3,557,1786860,3,185628.3173,1787378,1301.0,1033.0,0,91.34195302,0,64.99739922,362,32,1,1,488.0,BENIGN
2,0,2055555.556,0.0,245,-1,18.0,18,18,18,0,0.0,0,37.0,0.0,0,26.1629509,0,0.0,37,32,0,0,64.0,BENIGN
2,2,732394.3662,5633.802817,-1,-1,355.0,1,1,1,1,0.0,1,64.0,196.0,32,0.0,98,0.0,98,20,0,1,40.0,BENIGN
2,2,905405.4054,6756.756757,-1,-1,296.0,3,3,3,4,0.0,4,64.0,204.0,32,0.0,102,0.0,102,20,0,1,40.0,BENIGN
2,2,529411.7647,5882.352941,-1,-1,340.0,3,3,3,3,0.0,3,74.0,106.0,37,0.0,53,0.0,53,20,0,1,40.0,BENIGN
2,2,811940.2985,5970.149254,-1,-1,335.0,1,1,1,1,0.0,1,74.0,198.0,37,0.0,99,0.0,99,20,0,1,40.0,BENIGN
2,2,1606425.703,8032.128514,-1,-1,249.0,48,48,48,48,0.0,48,72.0,328.0,36,0.0,164,0.0,164,20,0,1,40.0,BENIGN
2,2,1328903.654,6644.518272,-1,-1,301.0,3,3,3,3,0.0,3,72.0,328.0,36,0.0,164,0.0,164,20,0,1,40.0,BENIGN
2,2,1063545.151,6688.963211,-1,-1,299.0,1,1,1,49,0.0,49,72.0,246.0,36,0.0,123,0.0,123,20,0,1,40.0,BENIGN
2,2,15247.04331,82.41645032,-1,-1,24267.0,3,3,3,4,0.0,4,80.0,290.0,40,0.0,145,0.0,145,20,0,1,40.0,BENIGN
2,2,5598.960716,36.59451448,-1,-1,54653.0,1,1,1,4,0.0,4,80.0,226.0,40,0.0,113,0.0,113,20,0,1,40.0,BENIGN
9,9,12.56218385,0.149549808,29200,110,60180619.0,19,133,51200000,1681,4645338.449,60100000,543.0,213.0,0,181.0,0,71.0,543,32,1,1,296.0,BENIGN
56,28,281.9474395,0.24323787,1444,330,115113654.0,46,964,115000000,47396,1790894.814,115000000,22908.0,9548.0,0,412.7966639,341,0.0,821,32,0,0,1792.0,BENIGN
1,1,5765.765766,60.06006006,-1,-1,16650.0,16650,0,0,0,0.0,0,48.0,48.0,48,0.0,48,0.0,48,32,0,1,32.0,BENIGN
2,0,1104166.667,0.0,363,-1,48.0,48,48,48,0,0.0,0,53.0,0.0,0,37.4766594,0,0.0,53,32,0,0,64.0,BENIGN
2,0,13300000.0,0.0,363,-1,4.0,4,4,4,0,0.0,0,53.0,0.0,0,37.4766594,0,0.0,53,32,0,0,64.0,BENIGN
2,0,193548.3871,0.0,630,-1,62.0,62,62,62,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,500000.0,0.0,511,-1,24.0,24,24,24,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
1,1,514.5356316,42.8779693,507,123,23322.0,23322,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
2,0,35928.14371,0.0,529,-1,334.0,334,334,334,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,65934.06593,0.0,737,-1,182.0,182,182,182,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
1,1,511.1385611,42.5948801,929,131,23477.0,23477,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
1,1,511.4217525,42.61847937,779,131,23464.0,23464,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
1,1,516.617875,43.05148958,643,127,23228.0,23228,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
1,1,510.0089252,42.50074376,448,127,23529.0,23529,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
1,1,510.3776795,42.53147329,740,127,23512.0,23512,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
1,1,511.7489019,42.64574182,652,127,23449.0,23449,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
2,2,1184000.0,8000.0,-1,-1,250.0,1,1,1,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,20,0,1,40.0,BENIGN
2,2,1104166.667,10416.66667,-1,-1,192.0,3,4,4,3,0.0,3,90.0,122.0,45,0.0,61,0.0,61,20,0,1,40.0,BENIGN
2,2,701421.8009,4739.336493,-1,-1,422.0,1,1,1,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,20,0,1,40.0,BENIGN
2,2,605714.2857,5714.285714,-1,-1,350.0,3,3,3,48,0.0,48,90.0,122.0,45,0.0,61,0.0,61,20,0,1,40.0,BENIGN
2,2,841269.8413,7936.507937,-1,-1,252.0,3,3,3,4,0.0,4,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,883582.0896,5970.149254,-1,-1,335.0,1,1,1,74,0.0,74,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,754448.3986,7117.437722,-1,-1,281.0,3,3,3,48,0.0,48,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,843304.8433,5698.005698,-1,-1,351.0,0,0,0,74,0.0,74,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,1013698.63,6849.315068,-1,-1,292.0,1,1,1,2,0.0,2,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,837944.664,7905.13834,-1,-1,253.0,1,3,3,1,0.0,1,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,1098445.596,10362.6943,-1,-1,193.0,3,3,3,3,0.0,3,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,1973333.333,13333.33333,-1,-1,150.0,1,1,1,2,0.0,2,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,1053380.783,7117.437722,-1,-1,281.0,1,1,1,2,0.0,2,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,1009523.81,9523.809524,-1,-1,210.0,4,4,4,47,0.0,47,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,930817.6101,6289.308176,-1,-1,318.0,1,49,49,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,20,0,1,40.0,BENIGN
2,2,824902.7237,7782.101167,-1,-1,257.0,4,4,4,47,0.0,47,90.0,122.0,45,0.0,61,0.0,61,20,0,1,40.0,BENIGN
2,2,800000.0,7547.169811,-1,-1,265.0,3,3,3,47,0.0,47,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,1121212.121,7575.757576,-1,-1,264.0,1,1,1,2,0.0,2,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,818532.8185,7722.007722,-1,-1,259.0,3,3,3,49,0.0,49,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,896969.697,6060.606061,-1,-1,330.0,1,12,12,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,873156.3422,5899.705015,-1,-1,339.0,1,1,1,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,759856.6308,7168.458781,-1,-1,279.0,3,3,3,48,0.0,48,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,843304.8433,5698.005698,-1,-1,351.0,1,1,1,74,0.0,74,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,794007.4906,7490.636704,-1,-1,267.0,3,3,3,4,0.0,4,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,986046.5116,9302.325581,-1,-1,215.0,4,4,4,48,0.0,48,90.0,122.0,45,0.0,61,0.0,61,20,0,1,52.0,BENIGN
2,2,1027777.778,6944.444444,-1,-1,288.0,1,128,128,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,2,1029126.214,9708.737864,-1,-1,206.0,4,4,4,11,0.0,11,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0,BENIGN
2,2,1409523.81,9523.809524,-1,-1,210.0,1,1,1,5,0.0,5,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0,BENIGN
2,0,0.0,0.0,254,-1,102.0,102,102,102,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,0,64.0,BENIGN
2,0,0.0,0.0,254,-1,76.0,76,76,76,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,0,64.0,BENIGN
1,1,0.0,20.0120072,255,255,49970.0,49970,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,1,32.0,BENIGN
1,1,0.0,19.9576897,263,265,50106.0,50106,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,1,32.0,BENIGN
2,0,0.0,0.0,388,-1,106.0,106,106,106,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,0,64.0,BENIGN
2,0,0.0,0.0,300,-1,40.0,40,40,40,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,0,64.0,BENIGN
2,0,0.0,0.0,300,-1,141.0,141,141,141,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,0,64.0,BENIGN
1,1,0.0,20.055755,263,266,49861.0,49861,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,1,32.0,BENIGN
1,1,0.0,19.96565907,255,255,50086.0,50086,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,1,32.0,BENIGN
1,1,1077.501543,11.22397441,-1,-1,89095.0,89095,0,0,0,0.0,0,48.0,48.0,48,0.0,48,0.0,48,20,0,1,20.0,BENIGN
2,0,0.0,0.0,599,-1,42.0,42,42,42,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,0,64.0,BENIGN
2,0,0.0,0.0,531,-1,128.0,128,128,128,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,0,64.0,BENIGN
1,1,0.0,10.61762738,547,61,94183.0,94183,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,1,32.0,BENIGN
1,1,3173.343911,33.05566574,-1,-1,30252.0,30252,0,0,0,0.0,0,48.0,48.0,48,0.0,48,0.0,48,20,0,1,20.0,BENIGN
1,1,236.9527872,19.7460656,304,356,50643.0,50643,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
2,2,2.999015245,0.031239742,-1,-1,64021015.0,23275,64000000,64000000,64000000,0.0,64000000,96.0,96.0,48,0.0,48,0.0,48,20,0,1,52.0,BENIGN
2,2,1955.204102,21.72449002,-1,-1,92062.0,3,3,3,3,0.0,3,74.0,106.0,37,0.0,53,0.0,53,32,0,1,64.0,BENIGN
22,13,80.6911474,0.112286975,65535,0,115774782.0,1,1,116000000,3,33400000.0,116000000,2986.0,6356.0,0,379.2933507,0,897.6077894,2910,32,1,0,728.0,BENIGN
2,2,949.2225987,6.007737967,-1,-1,332904.0,4,48,48,4,0.0,4,64.0,252.0,32,0.0,126,0.0,126,32,0,1,64.0,BENIGN
22,13,80.67707532,0.112267392,65535,0,115794976.0,2,47,116000000,2,33400000.0,116000000,2986.0,6356.0,0,379.2933507,0,897.6077894,2910,32,1,0,728.0,BENIGN
2,1,1151.33683,63.96315722,0,0,15634.0,47,47,47,0,0.0,0,12.0,6.0,6,0.0,6,0.0,6,20,0,0,40.0,BENIGN
15,11,225.5643387,0.371327107,65535,134,29623477.0,1,1,29600000,2,72698.01001,343720,1199.0,5483.0,0,179.4039602,0,605.3895215,1460,20,1,0,324.0,BENIGN
10,0,0.0,0.0,65535,-1,34998427.0,964340,964340,35000000,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,28,1,0,328.0,BENIGN
8,6,81.99657512,0.099550678,8192,510,60270810.0,1,308,60300000,49,37357.78566,205104,917.0,4025.0,0,171.0847221,0,668.7509003,1460,20,1,0,172.0,BENIGN
1,1,7046.515649,43.23015736,-1,-1,23132.0,23132,0,0,0,0.0,0,49.0,114.0,49,0.0,114,0.0,114,20,0,1,20.0,BENIGN
1,1,1653.324864,9.340818443,-1,-1,107057.0,107057,0,0,0,0.0,0,50.0,127.0,50,0.0,127,0.0,127,20,0,1,20.0,BENIGN
1,1,1657.440249,16.57440249,-1,-1,60334.0,60334,0,0,0,0.0,0,42.0,58.0,42,0.0,58,0.0,58,20,0,1,20.0,BENIGN
1,1,8495.301841,42.90556485,-1,-1,23307.0,23307,0,0,0,0.0,0,60.0,138.0,60,0.0,138,0.0,138,20,0,1,20.0,BENIGN
1,1,11204.96466,43.09601793,-1,-1,23204.0,23204,0,0,0,0.0,0,42.0,218.0,42,0.0,218,0.0,218,20,0,1,20.0,BENIGN
1,1,3062.369243,15.16024378,-1,-1,65962.0,65962,0,0,0,0.0,0,37.0,165.0,37,0.0,165,0.0,165,20,0,1,20.0,BENIGN
1,1,6961.861109,43.24137335,-1,-1,23126.0,23126,0,0,0,0.0,0,49.0,112.0,49,0.0,112,0.0,112,32,0,1,32.0,BENIGN
1,1,6924.678194,42.4826883,-1,-1,23539.0,23539,0,0,0,0.0,0,51.0,112.0,51,0.0,112,0.0,112,20,0,1,20.0,BENIGN
1,1,3040.305768,21.71646977,-1,-1,46048.0,46048,0,0,0,0.0,0,49.0,91.0,49,0.0,91,0.0,91,20,0,1,20.0,BENIGN
1,1,6845.186843,43.05148958,-1,-1,23228.0,23228,0,0,0,0.0,0,37.0,122.0,37,0.0,122,0.0,122,32,0,1,32.0,BENIGN
1,1,1707.986809,13.13836007,-1,-1,76113.0,76113,0,0,0,0.0,0,49.0,81.0,49,0.0,81,0.0,81,20,0,1,20.0,BENIGN
1,1,7899.708054,42.93319595,-1,-1,23292.0,23292,0,0,0,0.0,0,50.0,134.0,50,0.0,134,0.0,134,20,0,1,20.0,BENIGN
1,1,6994.199932,42.64756056,-1,-1,23448.0,23448,0,0,0,0.0,0,52.0,112.0,52,0.0,112,0.0,112,20,0,1,20.0,BENIGN
1,1,2204.269921,11.36221609,-1,-1,88011.0,88011,0,0,0,0.0,0,64.0,130.0,64,0.0,130,0.0,130,32,0,1,32.0,BENIGN
1,1,6194.498592,21.65908599,-1,-1,46170.0,46170,0,0,0,0.0,0,67.0,219.0,67,0.0,219,0.0,219,20,0,1,20.0,BENIGN
1,1,1974.333662,12.03861989,-1,-1,83066.0,83066,0,0,0,0.0,0,45.0,119.0,45,0.0,119,0.0,119,32,0,1,32.0,BENIGN
1,1,6309.012876,42.91845494,-1,-1,23300.0,23300,0,0,0,0.0,0,42.0,105.0,42,0.0,105,0.0,105,32,0,1,32.0,BENIGN
1,1,3276.840875,20.87159793,-1,-1,47912.0,47912,0,0,0,0.0,0,46.0,111.0,46,0.0,111,0.0,111,32,0,1,32.0,BENIGN
1,1,5158.627805,42.98856504,-1,-1,23262.0,23262,0,0,0,0.0,0,52.0,68.0,52,0.0,68,0.0,68,20,0,1,20.0,BENIGN
1,1,2104.026487,10.6803375,-1,-1,93630.0,93630,0,0,0,0.0,0,49.0,148.0,49,0.0,148,0.0,148,32,0,1,32.0,BENIGN
1,1,9213.501968,41.8795544,-1,-1,23878.0,23878,0,0,0,0.0,0,46.0,174.0,46,0.0,174,0.0,174,32,0,1,32.0,BENIGN
1,1,4558.943701,43.00890284,-1,-1,23251.0,23251,0,0,0,0.0,0,45.0,61.0,45,0.0,61,0.0,61,20,0,1,20.0,BENIGN
1,1,7203.189984,42.87613086,-1,-1,23323.0,23323,0,0,0,0.0,0,42.0,126.0,42,0.0,126,0.0,126,32,0,1,32.0,BENIGN
1,1,6608.357629,21.59593996,-1,-1,46305.0,46305,0,0,0,0.0,0,60.0,246.0,60,0.0,246,0.0,246,20,0,1,20.0,BENIGN
1,1,6530.647089,42.6839679,-1,-1,23428.0,23428,0,0,0,0.0,0,46.0,107.0,46,0.0,107,0.0,107,20,0,1,20.0,BENIGN
1,1,5771.466534,20.76067098,-1,-1,48168.0,48168,0,0,0,0.0,0,98.0,180.0,98,0.0,180,0.0,180,20,0,1,20.0,BENIGN
2,2,20.94293635,0.079029948,-1,-1,25306862.0,46328,25200000,25200000,25300000,0.0,25300000,104.0,426.0,46,8.485281374,138,106.0660172,288,20,0,1,40.0,BENIGN
1,1,4934.304894,14.34390958,-1,-1,69716.0,69716,0,0,0,0.0,0,69.0,275.0,69,0.0,275,0.0,275,20,0,1,20.0,BENIGN
1,1,5062.205062,42.9000429,-1,-1,23310.0,23310,0,0,0,0.0,0,51.0,67.0,51,0.0,67,0.0,67,32,0,1,32.0,BENIGN
1,1,2922.824983,20.7292552,-1,-1,48241.0,48241,0,0,0,0.0,0,46.0,95.0,46,0.0,95,0.0,95,32,0,1,32.0,BENIGN
1,1,3070.775055,21.03270586,-1,-1,47545.0,47545,0,0,0,0.0,0,42.0,104.0,42,0.0,104,0.0,104,20,0,1,20.0,BENIGN
1,1,5580.642413,42.60032376,-1,-1,23474.0,23474,0,0,0,0.0,0,41.0,90.0,41,0.0,90,0.0,90,20,0,1,20.0,BENIGN
1,1,3304.150181,21.04554255,-1,-1,47516.0,47516,0,0,0,0.0,0,46.0,111.0,46,0.0,111,0.0,111,20,0,1,20.0,BENIGN
1,1,5507.307774,42.36390595,-1,-1,23605.0,23605,0,0,0,0.0,0,41.0,89.0,41,0.0,89,0.0,89,20,0,1,20.0,BENIGN
1,1,3062.548663,12.97690112,-1,-1,77060.0,77060,0,0,0,0.0,0,46.0,190.0,46,0.0,190,0.0,190,20,0,1,20.0,BENIGN
1,1,2418.645558,18.32307241,-1,-1,54576.0,54576,0,0,0,0.0,0,52.0,80.0,52,0.0,80,0.0,80,20,0,1,20.0,BENIGN
1,1,4303.111149,43.03111149,-1,-1,23239.0,23239,0,0,0,0.0,0,42.0,58.0,42,0.0,58,0.0,58,20,0,1,20.0,BENIGN
1,1,4134.399463,20.9867993,-1,-1,47649.0,47649,0,0,0,0.0,0,58.0,139.0,58,0.0,139,0.0,139,20,0,1,20.0,BENIGN
