Total Fwd Packet,Total Bwd packets,Flow Bytes/s,Bwd Packets/s,FWD Init Win Bytes,Bwd Init Win Bytes,Flow Duration,Flow IAT Min,Fwd IAT Min,Fwd IAT Total,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Packet Length Max,Fwd Seg Size Min,PSH Flag Count,Down/Up Ratio,Fwd Header Length
2,2,6925.9922,58.39416058,-1,-1,34250.0,1.9686,3,3,2,0.0,2,90.0,162.0,45,0.0,81,0.0,81,32,0,1,64.0
2,2,6641.2928,32.86932799,-1,-1,60847.0,3.2659,49,49,3,0.0,3,66.0,364.0,33,0.0,182,0.0,182,32,0,1,64.0
3,2,835514.5868,9900.990099,-1,-1,202.0,3.324,3,3,3,0.0,3,70.0,102.0,35,0.0,51,0.0,51,40,0,1,80.0
2,2,767438.0927,6756.756757,-1,-1,296.0,0.9773,3,3,1,0.0,1,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0
2,2,715746.4933,5319.148936,-1,-1,376.0,0.0,0,0,47,0.0,47,90.0,206.0,45,0.0,103,0.0,103,20,0,1,40.0
3,2,938866.6968,8163.265306,-1,-1,245.0,3.1229,3,3,6,0.0,6,90.0,122.0,45,0.0,61,0.0,61,20,0,1,40.0
2,2,727615.6592,7117.437722,-1,-1,281.0,3.0345,3,3,48,0.0,48,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0
1,2,1071948.1534,7462.686567,-1,-1,268.0,1.0161,1,1,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0
3,2,982821.9768,9661.835749,-1,-1,207.0,1.0186,3,3,1,0.0,1,90.0,122.0,45,0.0,61,0.0,61,32,0,1,64.0
1,2,782674.8241,5434.782609,-1,-1,368.0,0.9927,1,1,48,0.0,48,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0
2,2,723800.5411,6920.415225,-1,-1,289.0,2.9946,3,3,65,0.0,65,90.0,122.0,45,0.0,61,0.0,61,20,0,1,40.0
3,2,1835950.0173,12500.0,-1,-1,160.0,1.0737,1,1,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,32,0,1,64.0
3,2,1315580.1445,8771.929825,-1,-1,228.0,0.9185,1,1,1,0.0,1,90.0,206.0,45,0.0,103,0.0,103,20,0,1,40.0
1,2,776757.0494,8196.721311,-1,-1,244.0,2.606,3,3,73,0.0,73,90.0,122.0,45,0.0,61,0.0,61,20,0,1,40.0
8,4,742.9012,0.675335156,29200,287,5922985.0,2.7893,3,5922985,2976,509986.0018,923180,710.0,3726.0,0,181.8482491,0,1705.486343,3484,32,1,0,264.0
18,16,66.6893,0.185509651,29200,290,86248882.0,5.8667,216,86200000,48,5178292.468,80400000,1218.0,4402.0,0,171.7789277,0,490.9245529,1448,32,1,0,596.0
16,13,18.9802,0.150727014,29200,288,86248640.0,3.009,455,86200000,3,4931061.201,80500000,1141.0,503.0,0,179.231589,0,100.690437,537,32,1,0,520.0
17,15,60.3095,0.173915467,29200,290,86248798.0,42.8957,202,86200000,192,5147422.378,80500000,1215.0,4063.0,0,171.2954963,0,507.8493684,1448,32,1,0,584.0
2,0,3894755.0257,0.0,0,-1,3.0,2.8166,3,3,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0
9,6,781.0104,1.004856808,29200,287,5971000.0,4.7116,4,5971000,46,13243.21051,52215,710.0,3722.0,0,172.6567726,0,675.8916087,1448,32,1,0,296.0
1,0,4092262.5749,0.0,0,-1,3.0,3.1706,3,3,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0
7,4,136.119,0.698973453,29200,118,5722678.0,2.8917,4,5722678,3,31895.02634,80683,635.0,153.0,0,190.7072051,0,76.5,517,32,1,0,232.0
26,31,2281.2836,1.488565774,29200,129,20825415.0,3.8503,48,20800000,49,2540432.879,20200000,2053.0,44281.0,0,211.5724899,0,914.9587158,2896,32,1,1,840.0
17,17,968.8646,0.820260828,29200,123,20725115.0,22.6407,48,20700000,48,3420045.262,20100000,1344.0,17857.0,0,210.6504213,0,965.6945078,2896,32,1,1,520.0
27,36,2078.2286,1.736987982,29200,129,20725532.0,1.0681,46,20700000,49,2358724.988,20200000,2053.0,44212.0,0,211.5724899,0,608.8394946,2896,32,1,1,840.0
14,14,880.4718,0.676375783,29200,123,20698553.0,4.5636,4,20700000,176,3760417.326,20200000,1344.0,16442.0,0,223.5166488,0,1292.778981,4344,32,1,1,456.0
18,17,1058.5649,0.820222004,29200,123,20726096.0,2.3215,4,20700000,2,3420787.384,20100000,1344.0,21571.0,0,204.9763616,0,1120.634635,2896,32,1,1,552.0
21,21,1523.1166,1.013202658,29200,123,20726357.0,3.2216,3,20700000,58,3082441.16,20100000,1343.0,28323.0,0,190.1385298,0,1073.80525,2896,32,1,1,648.0
17,16,1003.8821,0.771988215,29200,123,20725705.0,33.9074,49,20700000,76,3522708.566,20100000,1344.0,20516.0,0,204.9763616,0,1158.04643,2896,32,1,0,552.0
13,12,656.6279,0.578987334,29200,123,20725842.0,0.0,2,20700000,191,4052457.296,20100000,1347.0,12286.0,0,224.1500797,0,1147.976309,2896,32,1,0,456.0
17,18,1175.7365,0.868438429,29200,123,20726858.0,1.9635,2,20700000,169,3327345.809,20100000,1343.0,22706.0,0,204.7843378,0,1043.695145,2896,32,1,1,552.0
17,17,935.7172,0.820184489,29200,123,20727044.0,0.9955,48,20700000,87,3420434.062,20100000,1344.0,20045.0,0,204.9763616,0,1041.813196,2896,32,1,1,552.0
17,15,890.1691,0.723709515,29200,123,20726548.0,1.0073,49,20700000,187,3637094.371,20100000,1344.0,19263.0,0,204.9763616,0,1201.983492,2896,32,1,0,552.0
18,15,1047.5249,0.723703405,29200,123,20726723.0,17.772,49,20700000,191,3637239.091,20100000,1343.0,20843.0,0,199.5406899,0,1356.21305,2896,32,1,0,584.0
27,33,2509.063,1.592079971,29200,129,20727602.0,0.9925,48,20700000,50,2466026.22,20200000,2053.0,45944.0,0,208.0196887,0,809.2881915,2896,32,1,1,872.0
21,24,1523.2615,1.157868578,29200,129,20727741.0,0.0,49,20700000,50,2884765.699,20100000,2053.0,29826.0,0,232.4301841,0,827.4864113,2896,32,1,1,680.0
34,37,2950.4948,1.776574018,29200,129,20826602.0,0.0,4,20800000,190,2328884.259,20300000,2762.0,57267.0,0,214.6063937,0,922.1678988,2896,32,1,1,1128.0
37,38,2280.538,1.824560534,29200,129,20826933.0,2.6376,3,20800000,48,2295875.298,20200000,2053.0,54240.0,0,182.3734765,0,827.8944776,2896,32,1,1,1160.0
18,20,1254.9484,0.964906123,29200,123,20727405.0,3.4611,3,20700000,49,3157154.537,20100000,1344.0,23631.0,0,199.7274614,0,1088.678507,4344,32,1,1,584.0
17,14,901.9399,0.675426791,29200,123,20727635.0,23.2639,49,20700000,48,3759285.454,20100000,1344.0,16905.0,0,210.6504213,0,1187.106032,2896,32,1,0,520.0
16,18,1096.0351,0.868754464,29200,123,20719318.0,4.0743,4,20700000,191,3329336.035,20100000,1344.0,20645.0,0,204.9763616,0,1038.302374,2896,32,1,1,552.0
18,15,992.16,0.72370124,29200,123,20726785.0,19.5866,48,20700000,192,3635478.21,20100000,1344.0,19180.0,0,204.9763616,0,1199.954265,2896,32,1,0,552.0
16,19,1086.0748,0.9166024,29200,123,20728726.0,3.536,3,20700000,49,3240919.39,20100000,1344.0,22708.0,0,204.9763616,0,937.9802333,2896,32,1,1,552.0
28,30,1877.8119,1.44035767,29200,123,20828160.0,4.7046,4,20800000,47,2585546.526,20200000,1343.0,39309.0,0,159.7864878,0,785.3270415,2896,32,1,1,936.0
32,45,3148.1124,2.160543662,29200,129,20828091.0,4.0823,4,20800000,48,2110783.74,20200000,2053.0,66647.0,0,189.8568141,0,839.3039583,2896,32,1,1,1064.0
36,36,2693.929,1.728432357,29200,129,20828122.0,2.7221,3,20800000,114,2358950.695,20200000,2053.0,52574.0,0,182.3734765,0,886.6025773,2896,32,1,1,1160.0
19,21,1205.7139,1.013059495,29200,123,20729286.0,1.8791,4,20700000,2,3085275.458,20100000,1344.0,23946.0,0,199.7274614,0,980.7201509,4344,32,1,1,584.0
11,7,88.2964,0.308014416,29200,123,22726209.0,1.9918,47,22700000,189,4971594.512,22100000,1343.0,584.0,0,247.6115726,0,163.5276298,708,32,1,0,360.0
8,4,141.639,0.699973139,29200,235,5714505.0,2.7723,3,5714505,3,48359.56282,151371,635.0,150.0,0,190.7072051,0,75.0,517,32,1,0,232.0
16,17,113.5524,0.226188284,29200,252,75158623.0,3.9656,14193,71500000,4,4976467.101,75100000,1504.0,6342.0,0,189.4697865,0,669.9839056,1655,32,1,1,520.0
3,1,0.0,0.191253079,29200,28960,5228674.0,55.6021,49982,5228674,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,1,0,104.0
15,11,26.2903,0.127067583,29200,245,86568106.0,19.2257,181,86600000,5064,4187303.126,79400000,1196.0,1106.0,0,217.1556387,0,223.6995144,598,32,1,0,456.0
2,0,0.0,0.0,254,-1,158.0,163.5144,158,158,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,0,64.0
7,4,110.5619,0.68971689,29200,31,5799481.0,2.8997,3,5799481,424,30123.72795,80446,599.0,141.0,0,191.3085267,0,70.5,517,32,1,0,232.0
8,4,125.2119,0.689724858,29200,31,5799414.0,43.707,49,5799414,430,30117.83129,80446,599.0,141.0,0,191.3085267,0,70.5,517,32,1,0,232.0
13,14,1605.5919,1.391288862,29200,33,10062612.0,1.9551,96,10100000,2,2772097.59,10000000,965.0,14715.0,0,178.350247,0,1139.090154,2896,32,1,1,392.0
128,325,64495.6528,31.91130346,29200,33,10184479.0,0.9309,17,222941,1,553387.0523,10200000,998.0,665866.0,0,59.5583913,0,838.7027577,4344,32,1,2,4072.0
2,2,0.0,101.3119903,473,33,19741.0,2254.3993,0,0,2400,0.0,2400,0.0,0.0,0,0.0,0,0.0,0,32,0,2,32.0
1,1,0.0,50.01750613,5029,33,19993.0,24725.6232,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,1,32.0
11,7,1212.8878,1.330033836,29200,61,5263024.0,2.8129,3,5263024,75,57101.27356,227272,446.0,5471.0,0,82.03143029,0,684.0667261,1448,32,1,0,328.0
10,7,1139.0542,1.329981527,29200,61,5263231.0,4.1448,4,5263231,48,56845.18748,224917,446.0,5471.0,0,82.03143029,0,684.0667261,1448,32,1,0,328.0
52,56,1425.2842,0.851416611,29200,63,65772736.0,0.9067,1,61600000,1,3198625.386,65700000,750.0,93778.0,0,62.30001416,0,1077.338922,4344,32,1,1,1640.0
10,7,1261.6394,1.331867518,29200,61,5255778.0,2.462,3,5255778,48,49739.91019,197173,446.0,5471.0,0,82.03143029,0,684.0667261,1448,32,1,0,328.0
24,26,423.9577,0.395431844,29200,63,65750901.0,2.7737,216,61400000,3,4373634.634,65700000,750.0,29102.0,0,88.87130412,0,1145.9365,4344,32,1,1,776.0
7,5,91.3987,0.89323613,29200,32763,5597624.0,2.9789,3,5597624,542,42754.00633,140734,362.0,168.0,0,82.65735355,0,65.12142505,226,20,1,0,160.0
13,14,45.3328,0.214852353,29200,340,65161027.0,0.9254,230,60500000,1,5027560.524,65100000,2157.0,968.0,0,492.0342911,0,193.2355506,1790,20,1,1,280.0
13,12,50.7236,0.19703041,29200,125,60904304.0,2.4997,841,60900000,3,5220086.785,60900000,1146.0,2069.0,0,237.306312,0,543.4489954,1893,32,1,0,456.0
11,10,345.7538,0.495902088,29200,139,20165271.0,3.8203,155,10200000,4,4399783.641,20100000,1610.0,4957.0,0,237.0546116,0,822.1704406,2357,32,1,1,328.0
2,1,0.0,26.53575693,319,139,37685.0,37859.4409,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,1,32.0
9,12,32443.7496,27.92067736,29200,71,429789.0,6.4201,90,429583,49,48935.98935,325185,1322.0,12611.0,0,232.7205286,0,892.4193326,2920,20,1,1,220.0
12,11,19045.8649,14.82044359,29200,71,742218.0,1.9824,135,742063,2,102808.7262,637684,1328.0,12491.0,0,224.0330739,0,1259.743098,4380,20,1,1,240.0
2,0,267.962,0.0,457,-1,46297.0,42564.5038,46297,46297,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0
1,1,111.0003,9.572767391,455,71,104463.0,116293.0786,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0
2,2,913816.9581,5665.72238,-1,-1,353.0,1.1896,1,1,1,0.0,1,62.0,252.0,31,0.0,126,0.0,126,32,0,1,64.0
3,2,1036626.2797,6514.65798,-1,-1,307.0,4.1002,4,4,48,0.0,48,62.0,264.0,31,0.0,132,0.0,132,32,0,1,64.0
2,2,782941.5153,6024.096386,-1,-1,332.0,1.1424,1,1,48,0.0,48,64.0,196.0,32,0.0,98,0.0,98,40,0,1,80.0
2,2,592043.086,4672.897196,-1,-1,428.0,0.0,2,2,0,0.0,0,64.0,204.0,32,0.0,102,0.0,102,40,0,1,80.0
1,1,3752.2834,41.86202277,-1,-1,23888.0,28499.8525,0,0,0,0.0,0,48.0,48.0,48,0.0,48,0.0,48,32,0,1,32.0
17,24,3243.8147,12.98034019,29200,175,1848950.0,3.0421,312,1799549,3,140965.2123,1799944,1378.0,4520.0,0,89.89616377,0,408.5082796,1418,32,1,1,596.0
2,0,13759245.0412,0.0,318,-1,3.0,3.265,3,3,0,0.0,0,37.0,0.0,0,26.1629509,0,0.0,37,32,0,0,64.0
1,2,2.8583,0.030291278,-1,-1,66025607.0,26461.0946,66000000,66000000,66000000,0.0,66000000,96.0,96.0,48,0.0,48,0.0,48,20,0,1,52.0
12,0,29437354.7368,0.0,-1,-1,22.0,1.006,1,22,0,0.0,0,650.0,0.0,50,0.0,0,0.0,50,32,0,0,416.0
49,30,88834.0982,455.774665,65535,269,65822.0,0.0,1,65822,2,8254.760855,65416,2488.0,3188.0,0,65.99850545,0,130.7039121,440,32,1,0,1592.0
2,1,0.0,80.97821686,65535,269,12349.0,12468.3233,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,32,0,1,32.0
1,1,12317.2307,40.81299486,-1,-1,24502.0,22892.4124,0,0,0,0.0,0,79.0,207.0,79,0.0,207,0.0,207,20,0,1,20.0
1,1,5273.5946,42.8045544,-1,-1,23362.0,20102.1081,0,0,0,0.0,0,52.0,68.0,52,0.0,68,0.0,68,20,0,1,20.0
1,1,5974.104,43.04963623,-1,-1,23229.0,26066.7034,0,0,0,0.0,0,56.0,84.0,56,0.0,84,0.0,84,20,0,1,20.0
2,1,5622.5336,42.4826883,-1,-1,23539.0,27195.3995,0,0,0,0.0,0,56.0,72.0,56,0.0,72,0.0,72,20,0,1,20.0
2,2,9.8394,0.067962884,-1,-1,29427827.0,23461.3954,29400000,29400000,29400000,0.0,29400000,94.0,190.0,42,7.071067812,74,29.69848481,116,20,0,1,40.0
3,2,11.4195,0.072724903,-1,-1,27500896.0,44640.9559,27400000,27400000,27500000,0.0,27500000,99.0,216.0,47,3.535533906,103,7.071067812,113,20,0,1,52.0
1,1,2915.343,19.09672491,-1,-1,52365.0,55302.2145,0,0,0,0.0,0,41.0,105.0,41,0.0,105,0.0,105,20,0,1,20.0
2,1,381604.6896,2747.252747,-1,-1,364.0,378.812,0,0,0,0.0,0,41.0,95.0,41,0.0,95,0.0,95,20,0,1,20.0
1,1,9099.2452,42.47366633,-1,-1,23544.0,19990.2339,0,0,0,0.0,0,47.0,175.0,47,0.0,175,0.0,175,32,0,1,32.0
1,1,682.5012,3.291747589,-1,-1,303790.0,347031.8979,0,0,0,0.0,0,53.0,166.0,53,0.0,166,0.0,166,20,0,1,20.0
1,1,6695.2438,42.53690076,-1,-1,23509.0,22044.4014,0,0,0,0.0,0,45.0,126.0,45,0.0,126,0.0,126,32,0,1,32.0
1,1,2412.5638,20.75248511,-1,-1,48187.0,46747.8362,0,0,0,0.0,0,45.0,77.0,45,0.0,77,0.0,77,32,0,1,32.0
3,2,3.2971,0.024295653,-1,-1,82319252.0,21838.6476,82300000,82300000,82300000,0.0,82300000,97.0,174.0,47,2.121320344,66,29.69848481,108,20,0,1,52.0
2,1,4316.9263,20.84505868,-1,-1,47973.0,43079.4306,0,0,0,0.0,0,58.0,139.0,58,0.0,139,0.0,139,20,0,1,20.0
1,1,2162.6372,8.208630554,-1,-1,121823.0,98103.8208,0,0,0,0.0,0,47.0,218.0,47,0.0,218,0.0,218,20,0,1,20.0
1,1,2599.6256,13.00407027,-1,-1,76899.0,78160.6188,0,0,0,0.0,0,58.0,139.0,58,0.0,139,0.0,139,20,0,1,20.0
1,1,2990.7172,10.87417492,-1,-1,91961.0,81485.8412,0,0,0,0.0,0,48.0,219.0,48,0.0,219,0.0,219,20,0,1,20.0
1,1,992.4999,4.095876272,-1,-1,244148.0,259710.0911,0,0,0,0.0,0,49.0,209.0,49,0.0,209,0.0,209,32,0,1,32.0
1,1,5614.6171,40.99032628,-1,-1,24396.0,24350.4165,0,0,0,0.0,0,49.0,91.0,49,0.0,91,0.0,91,20,0,1,20.0
2,1,245989.1843,1788.908766,-1,-1,559.0,551.9116,0,0,0,0.0,0,65.0,81.0,65,0.0,81,0.0,81,20,0,1,20.0
2,1,3148.6003,20.79564123,-1,-1,48087.0,46756.0417,0,0,0,0.0,0,63.0,91.0,63,0.0,91,0.0,91,32,0,1,32.0
1,1,2187.869,8.148099863,-1,-1,122728.0,128942.3465,0,0,0,0.0,0,47.0,218.0,47,0.0,218,0.0,218,20,0,1,20.0
2,1,1981.9773,16.73080141,-1,-1,59770.0,60402.4312,0,0,0,0.0,0,51.0,67.0,51,0.0,67,0.0,67,20,0,1,20.0
1,1,3810.5474,16.28744075,-1,-1,61397.0,69448.8682,0,0,0,0.0,0,58.0,186.0,58,0.0,186,0.0,186,20,0,1,20.0
1,1,1922.0516,8.278831029,-1,-1,120790.0,110920.1898,0,0,0,0.0,0,60.0,166.0,60,0.0,166,0.0,166,20,0,1,20.0
1,1,2782.4968,19.6170747,-1,-1,50976.0,61316.142,0,0,0,0.0,0,62.0,78.0,62,0.0,78,0.0,78,20,0,1,20.0
1,1,4438.9874,20.69450768,-1,-1,48322.0,55921.7336,0,0,0,0.0,0,57.0,153.0,57,0.0,153,0.0,153,20,0,1,20.0
1,1,357740.2738,2164.502165,-1,-1,462.0,515.8304,0,0,0,0.0,0,52.0,112.0,52,0.0,112,0.0,112,20,0,1,20.0
1,1,2867.8991,18.85974011,-1,-1,53023.0,51777.1169,0,0,0,0.0,0,65.0,93.0,65,0.0,93,0.0,93,20,0,1,20.0
1,1,2303.9572,9.255745504,-1,-1,108041.0,117662.2238,0,0,0,0.0,0,47.0,218.0,47,0.0,218,0.0,218,20,0,1,20.0
2,2,3.3165,0.018590105,-1,-1,107584116.0,67987.8933,107000000,107000000,108000000,0.0,108000000,103.0,247.0,46,7.778174593,62,86.97413409,185,20,0,1,40.0
2,1,8469.455,42.53147329,-1,-1,23512.0,21821.9441,0,0,0,0.0,0,57.0,138.0,57,0.0,138,0.0,138,20,0,1,20.0
1,1,2839.0827,10.59254708,-1,-1,94406.0,86550.863,0,0,0,0.0,0,48.0,219.0,48,0.0,219,0.0,219,20,0,1,20.0
2,1,2406.6857,8.21719695,-1,-1,121696.0,119832.1445,0,0,0,0.0,0,47.0,218.0,47,0.0,218,0.0,218,20,0,1,20.0
2,1,4694.7823,35.33069531,-1,-1,28304.0,23634.9063,0,0,0,0.0,0,52.0,84.0,52,0.0,84,0.0,84,20,0,1,20.0
1,1,6640.9061,42.12122489,-1,-1,23741.0,22047.7853,0,0,0,0.0,0,50.0,105.0,50,0.0,105,0.0,105,20,0,1,20.0
1,1,5628.6885,41.7710944,-1,-1,23940.0,22916.4636,0,0,0,0.0,0,59.0,75.0,59,0.0,75,0.0,75,20,0,1,20.0
2,1,3512.2523,20.69493595,-1,-1,48321.0,50133.0231,0,0,0,0.0,0,53.0,117.0,53,0.0,117,0.0,117,20,0,1,20.0
1,1,11356.981,42.8412304,-1,-1,23342.0,24148.6752,0,0,0,0.0,0,99.0,181.0,99,0.0,181,0.0,181,32,0,1,32.0
2,1,4806.0745,42.73504274,-1,-1,23400.0,19404.7851,0,0,0,0.0,0,49.0,65.0,49,0.0,65,0.0,65,20,0,1,20.0
1,1,2067.9118,15.41307028,-1,-1,64880.0,74550.6741,0,0,0,0.0,0,56.0,72.0,56,0.0,72,0.0,72,20,0,1,20.0
1,2,203.3801,1.097519551,-1,-1,1822291.0,43440.4385,1772194,1772194,1761712,0.0,1761712,104.0,256.0,46,8.485281374,114,19.79898987,142,32,0,1,64.0
2,1,5262.6409,42.06275763,-1,-1,23774.0,19859.963,0,0,0,0.0,0,52.0,68.0,52,0.0,68,0.0,68,20,0,1,20.0
2,1,3619.1566,16.81407001,-1,-1,59474.0,63435.0937,0,0,0,0.0,0,47.0,175.0,47,0.0,175,0.0,175,20,0,1,20.0
2,1,9776.4919,21.38259884,-1,-1,46767.0,52210.9261,0,0,0,0.0,0,47.0,390.0,47,0.0,378,0.0,390,32,0,1,32.0
1,1,7325.7624,42.34955321,-1,-1,23613.0,23838.9698,0,0,0,0.0,0,59.0,124.0,59,0.0,124,0.0,124,20,0,1,20.0
4,3,5.8618,0.037947659,-1,-1,79056260.0,50409.1923,30000000,79000000,30000000,13400000.0,79000000,145.0,323.0,48,0.577350269,99,7.571877794,113,20,0,1,72.0
2,1,5178.6561,42.62938017,-1,-1,23458.0,25146.7681,0,0,0,0.0,0,50.0,78.0,50,0.0,78,0.0,78,20,0,1,20.0
2,1,6647.4728,19.88901927,-1,-1,50279.0,50449.6084,0,0,0,0.0,0,49.0,258.0,49,0.0,258,0.0,258,20,0,1,20.0
1,1,2765.2744,19.1828122,-1,-1,52130.0,54016.6477,0,0,0,0.0,0,42.0,101.0,42,0.0,101,0.0,101,20,0,1,20.0
1,1,1527.3199,12.57165845,-1,-1,79544.0,75817.5082,0,0,0,0.0,0,50.0,66.0,50,0.0,66,0.0,66,32,0,1,32.0
2,1,5214.0854,42.5948801,-1,-1,23477.0,22959.6028,0,0,0,0.0,0,52.0,68.0,52,0.0,68,0.0,68,20,0,1,20.0
1,1,204581.6417,1222.493888,-1,-1,818.0,877.6711,0,0,0,0.0,0,54.0,109.0,54,0.0,109,0.0,109,20,0,1,20.0
1,1,1462.267,8.523986498,-1,-1,117316.0,131846.9666,0,0,0,0.0,0,64.0,117.0,64,0.0,117,0.0,117,20,0,1,20.0
1,1,4814.9365,41.64064127,-1,-1,24015.0,23504.9519,0,0,0,0.0,0,50.0,66.0,50,0.0,66,0.0,66,20,0,1,20.0
1,1,217309.477,1689.189189,-1,-1,592.0,540.8451,0,0,0,0.0,0,54.0,82.0,54,0.0,82,0.0,82,20,0,1,20.0
2,2,4.2285,0.019073155,-1,-1,104859421.0,30696.9131,104000000,104000000,105000000,0.0,105000000,100.0,354.0,48,2.828427125,112,91.92388155,242,20,0,1,52.0
1,1,4039.3551,23.73211192,-1,-1,42137.0,43313.1962,0,0,0,0.0,0,53.0,117.0,53,0.0,117,0.0,117,20,0,1,20.0
2,1,4118.4026,42.36390595,-1,-1,23605.0,19483.1559,0,0,0,0.0,0,43.0,59.0,43,0.0,59,0.0,59,20,0,1,20.0
1,1,4522.1252,41.69446298,-1,-1,23984.0,22713.3393,0,0,0,0.0,0,50.0,66.0,50,0.0,66,0.0,66,20,0,1,20.0
2,2,24.6064,0.172443272,-1,-1,11598017.0,22991.3108,11600000,11600000,11600000,0.0,11600000,86.0,218.0,43,0.0,91,25.45584412,127,20,0,1,60.0
1,1,6038.657,20.84810074,-1,-1,47966.0,48824.9622,0,0,0,0.0,0,46.0,235.0,46,0.0,235,0.0,235,20,0,1,20.0
1,1,316123.7772,1869.158879,-1,-1,535.0,544.7064,0,0,0,0.0,0,58.0,114.0,58,0.0,114,0.0,114,20,0,1,20.0
1,1,1561.3412,10.0639058,-1,-1,99365.0,99735.8176,0,0,0,0.0,0,55.0,111.0,55,0.0,111,0.0,111,20,0,1,20.0
1,1,2421.4176,16.42764444,-1,-1,60873.0,58500.0898,0,0,0,0.0,0,42.0,106.0,42,0.0,106,0.0,106,20,0,1,20.0
1,1,335025.6092,2188.183807,-1,-1,457.0,453.6224,0,0,0,0.0,0,60.0,88.0,60,0.0,88,0.0,88,32,0,1,32.0
2,1,319304.826,2331.002331,-1,-1,429.0,455.4806,0,0,0,0.0,0,55.0,83.0,55,0.0,83,0.0,83,32,0,1,32.0
1,1,9487.1401,42.63846843,-1,-1,23453.0,25748.5068,0,0,0,0.0,0,79.0,161.0,79,0.0,161,0.0,161,20,0,1,20.0
1,2,4.6432,0.024968042,-1,-1,80102395.0,23156.2577,80100000,80100000,80100000,0.0,80100000,120.0,256.0,42,25.45584412,97,43.84062043,159,20,0,1,40.0
1,1,1505.5154,6.633543174,-1,-1,150749.0,155385.8964,0,0,0,0.0,0,42.0,195.0,42,0.0,195,0.0,195,20,0,1,20.0
1,1,7178.1792,42.55138079,-1,-1,23501.0,25257.0552,0,0,0,0.0,0,51.0,116.0,51,0.0,116,0.0,116,20,0,1,20.0
2,1,226825.4719,1703.577513,-1,-1,587.0,658.717,0,0,0,0.0,0,60.0,76.0,60,0.0,76,0.0,76,32,0,1,32.0
2,1,6887.7266,42.69854825,-1,-1,23420.0,22153.7018,0,0,0,0.0,0,47.0,113.0,47,0.0,113,0.0,113,32,0,1,32.0
1,1,2076.9206,15.83080041,-1,-1,63168.0,74244.6829,0,0,0,0.0,0,40.0,104.0,40,0.0,104,0.0,104,20,0,1,20.0
1,1,2695.044,19.51333737,-1,-1,51247.0,55961.3155,0,0,0,0.0,0,55.0,83.0,55,0.0,83,0.0,83,20,0,1,20.0
1,1,6565.1728,36.46441074,-1,-1,27424.0,27380.1017,0,0,0,0.0,0,59.0,124.0,59,0.0,124,0.0,124,20,0,1,20.0
1,1,732.0308,4.832318546,-1,-1,206940.0,205814.0014,0,0,0,0.0,0,45.0,114.0,45,0.0,114,0.0,114,20,0,1,20.0
3,2,4.1852,0.028564223,-1,-1,70017657.0,24741.972,70000000,70000000,70000000,0.0,70000000,95.0,198.0,46,2.121320344,97,2.828427125,101,32,0,1,72.0
1,1,2238.8437,21.12289299,-1,-1,47342.0,42453.2695,0,0,0,0.0,0,46.0,62.0,46,0.0,62,0.0,62,20,0,1,20.0
1,1,10026.7885,42.05214466,-1,-1,23780.0,21919.6033,0,0,0,0.0,0,81.0,159.0,81,0.0,159,0.0,159,20,0,1,20.0
1,1,2859.6501,10.47932429,-1,-1,95426.0,83896.5418,0,0,0,0.0,0,39.0,249.0,39,0.0,249,0.0,249,20,0,1,20.0
2,2,4.9417,0.036858088,-1,-1,54262175.0,74514.626,54200000,54200000,54200000,0.0,54200000,87.0,180.0,41,3.535533906,62,39.59797975,118,20,0,1,40.0
1,1,2679.3024,19.75386682,-1,-1,50623.0,49612.0789,0,0,0,0.0,0,61.0,89.0,61,0.0,89,0.0,89,20,0,1,20.0
1,1,2774.2497,16.73500126,-1,-1,59755.0,62009.9663,0,0,0,0.0,0,52.0,116.0,52,0.0,116,0.0,116,32,0,1,32.0
2,1,6310.8591,16.35403209,-1,-1,61147.0,66755.5692,0,0,0,0.0,0,54.0,334.0,54,0.0,334,0.0,334,20,0,1,20.0
1,2,3.4195,0.025124592,-1,-1,79603283.0,52683.3199,78500000,78500000,79600000,0.0,79600000,92.0,160.0,46,0.0,62,25.45584412,98,20,0,1,40.0
1,1,1154.924,9.634653923,-1,-1,103792.0,83961.6647,0,0,0,0.0,0,47.0,75.0,47,0.0,75,0.0,75,32,0,1,32.0
